ts_ms,t,s,tq_fl,tq_fr,tq_rl,tq_rr,cu_fl,cu_fr,cu_rl,cu_rr,rpm_fl,rpm_fr,rpm_rl,rpm_rr,vf,tf,vr,tr,gear,low,high,il,ir
1767815163665,0,0,0,0,0,0,-12,-16,6,4,0,0,0,0,3921,290,3957,271,0,0,0,0,0
1767815163734,0,0,0,0,0,0,-14,-14,4,4,0,0,0,0,3921,292,3957,271,0,0,0,0,0
1767815163835,0,0,0,0,0,0,8,2,20,-10,0,0,0,0,3918,292,3957,271,0,0,0,0,0
1767815163937,0,0,0,0,0,0,8,4,4,4,0,0,0,0,3918,292,3957,271,0,0,0,0,0
1767815164040,0,0,0,0,0,0,-10,-20,4,4,0,0,0,0,3918,292,3957,271,0,0,0,0,0
1767815164138,0,0,0,0,0,0,8,2,20,-10,0,0,0,0,3918,292,3957,272,0,0,0,0,0
1767815164239,0,0,0,0,0,0,-14,-16,4,2,0,0,0,0,3918,292,3957,272,0,0,0,0,0
1767815164343,0,0,0,0,0,0,8,0,4,4,0,0,0,0,3918,292,3957,272,0,0,0,0,0
1767815164443,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3918,292,3957,272,0,0,0,0,0
1767815164543,0,0,0,0,0,0,-10,-18,14,2,0,0,0,0,3918,292,3957,272,0,0,0,0,0
1767815164644,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3918,292,3957,272,0,0,0,0,0
1767815164753,0,0,0,0,0,0,-12,-16,4,4,0,0,0,0,3918,292,3957,272,0,0,0,0,0
1767815164847,0,0,0,0,0,0,8,2,4,2,0,0,0,0,3918,292,3957,272,0,0,0,0,0
1767815164954,0,0,0,0,0,0,6,2,4,4,0,0,0,0,3918,292,3957,272,0,0,0,0,0
1767815165058,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3918,292,3957,272,0,0,0,0,0
1767815165152,0,0,0,0,0,0,-14,-16,4,4,0,0,0,0,3918,292,3957,272,0,0,0,0,0
1767815165250,0,0,0,0,0,0,6,2,4,2,0,0,0,0,3918,292,3957,272,0,0,0,0,0
1767815165358,0,0,0,0,0,0,8,2,0,4,0,0,0,0,3918,292,3957,272,0,0,0,0,0
1767815165456,0,0,0,0,0,0,-8,-18,4,4,0,0,0,0,3918,292,3957,272,0,0,0,0,0
1767815165553,0,0,0,0,0,0,8,2,4,2,0,0,0,0,3918,292,3957,272,0,0,0,0,0
1767815165654,0,0,0,0,0,0,-12,-16,0,-2,0,0,0,0,3918,292,3957,272,0,0,0,0,0
1767815165754,0,0,0,0,0,0,6,2,4,4,0,0,0,0,3918,292,3957,272,0,0,0,0,0
1767815165856,0,0,0,0,0,0,8,2,10,-6,0,0,0,0,3918,292,3957,272,0,0,0,0,0
1767815165957,0,0,0,0,0,0,-8,-18,2,-2,0,0,0,0,3918,292,3957,272,0,0,0,0,0
1767815166058,0,0,0,0,0,0,8,2,-2,4,0,0,0,0,3916,292,3957,272,0,0,0,0,0
1767815166164,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3916,292,3957,272,0,0,0,0,0
1767815166260,0,0,0,0,0,0,-12,-14,2,4,0,0,0,0,3916,292,3957,272,0,0,0,0,0
1767815166361,0,0,0,0,0,0,8,2,2,2,0,0,0,0,3916,292,3957,272,0,0,0,0,0
1767815166463,0,0,0,0,0,0,8,4,4,4,0,0,0,0,3916,292,3957,272,0,0,0,0,0
1767815166564,0,0,0,0,0,0,-12,-20,4,4,0,0,0,0,3916,292,3957,272,0,0,0,0,0
1767815166666,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3916,292,3957,272,0,0,0,0,0
1767815166765,0,0,0,0,0,0,-14,-14,8,4,0,0,0,0,3916,292,3957,272,0,0,0,0,0
1767815166866,0,0,0,0,0,0,6,0,4,4,0,0,0,0,3916,292,3957,272,0,0,0,0,0
1767815166967,0,0,0,0,0,0,6,2,4,4,0,0,0,0,3916,292,3957,272,0,0,0,0,0
1767815167072,0,0,0,0,0,0,-10,-20,2,4,0,0,0,0,3916,292,3959,272,0,0,0,0,0
1767815167169,0,0,0,0,0,0,-12,-16,0,0,0,0,0,0,3916,292,3959,272,0,0,0,0,0
1767815167271,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3916,292,3959,272,0,0,0,0,0
1767815167375,0,0,0,0,0,0,8,2,2,2,0,0,0,0,3916,292,3959,272,0,0,0,0,0
1767815167477,0,0,0,0,0,0,-8,-18,4,4,0,0,0,0,3916,292,3959,272,0,0,0,0,0
1767815167573,0,0,0,0,0,0,8,2,2,4,0,0,0,0,3916,292,3959,272,0,0,0,0,0
1767815167674,0,0,0,0,0,0,-12,-16,6,0,0,0,0,0,3916,292,3959,272,0,0,0,0,0
1767815167775,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3916,294,3959,272,0,0,0,0,0
1767815167877,0,0,0,0,0,0,10,4,4,4,0,0,0,0,3916,294,3957,272,0,0,0,0,0
1767815167987,0,0,0,0,0,0,-8,-18,4,4,0,0,0,0,3916,294,3959,272,0,0,0,0,0
1767815168111,0,0,0,0,0,0,6,2,12,-4,0,0,0,0,3916,294,3959,272,0,0,0,0,0
1767815168200,0,0,0,0,0,0,-12,-16,4,2,0,0,0,0,3916,294,3959,272,0,0,0,0,0
1767815168310,0,0,0,0,0,0,-12,-14,4,4,0,0,0,0,3916,294,3959,272,0,0,0,0,0
1767815168432,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3916,294,3957,272,0,0,0,0,0
1767815168482,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3916,294,3957,272,0,0,0,0,0
1767815168582,0,0,0,0,0,0,-10,-20,2,4,0,0,0,0,3916,294,3957,272,0,0,0,0,0
1767815168691,-726,0,0,0,0,0,6,2,4,4,0,0,0,0,3916,294,3957,274,0,0,0,0,0
1767815168792,-90,0,0,0,0,0,-14,-14,4,4,0,0,0,0,3916,294,3957,274,0,0,0,0,0
1767815168889,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3916,294,3957,274,0,0,0,0,0
1767815168987,0,0,0,0,0,0,6,2,2,4,0,0,0,0,3916,294,3957,274,0,0,0,0,0
1767815169088,0,0,0,0,0,0,-10,-18,2,4,0,0,0,0,3916,294,3957,274,0,0,0,0,0
1767815169189,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3913,294,3957,274,0,0,0,0,0
1767815169289,0,0,0,0,0,0,10,2,4,4,0,0,0,0,3913,294,3957,274,0,0,0,0,0
1767815169392,-66,0,0,0,0,0,6,2,2,4,0,0,0,0,3913,294,3957,274,0,0,0,0,0
1767815169492,-678,0,0,0,0,0,-8,-20,4,4,0,0,0,0,3913,294,3957,274,0,0,0,0,0
1767815169593,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815169696,-524,0,0,0,0,0,-12,-16,4,4,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815169802,0,0,0,0,0,0,6,2,4,4,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815169897,0,0,0,0,0,0,10,2,4,4,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815169997,0,0,0,0,0,0,-8,-18,4,4,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815170099,0,0,0,0,0,0,8,2,8,-4,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815170200,0,0,0,0,0,0,-12,-16,4,2,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815170305,0,0,0,0,0,0,6,4,6,6,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815170401,0,0,0,0,0,0,6,2,2,4,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815170501,0,0,0,0,0,0,8,4,4,4,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815170603,-540,0,0,0,0,0,-10,-18,6,4,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815170704,0,0,0,0,0,0,6,2,4,4,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815170805,0,0,0,0,0,0,-12,-14,4,4,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815170906,-538,0,0,0,0,0,6,0,4,4,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815171012,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815171107,0,0,0,0,0,0,-10,-20,4,4,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815171209,0,0,0,0,0,0,8,2,2,4,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815171315,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815171411,0,0,0,0,0,0,-4,-16,2,0,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815171512,0,0,0,0,0,0,-8,-18,12,2,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815171613,0,0,0,0,0,0,6,2,4,4,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815171722,0,0,0,0,0,0,-12,-16,4,4,0,0,0,0,3913,294,3957,274,1,1,0,0,0
1767815171826,0,0,0,0,0,0,6,2,4,4,0,0,0,0,3913,294,3959,274,1,1,0,0,0
1767815171964,0,0,0,0,0,0,8,2,2,4,0,0,0,0,3913,294,3959,274,1,1,0,0,0
1767815172105,-54,0,0,0,0,0,-10,-18,4,4,0,0,0,0,3913,294,3959,274,1,1,0,0,0
1767815172118,-148,0,0,0,0,0,8,2,8,4,0,0,0,0,3913,294,3959,274,1,1,0,0,0
1767815172220,-178,0,0,0,0,0,-14,-16,4,4,0,0,0,0,3913,294,3959,274,1,1,0,0,0
1767815172327,-176,0,0,0,0,0,6,0,4,4,0,0,0,0,3913,296,3959,274,1,1,0,0,0
1767815172421,-182,0,0,0,0,0,8,4,2,4,0,0,0,0,3913,296,3959,274,1,1,0,0,0
1767815172528,-186,0,0,0,0,0,-8,-18,4,2,0,0,0,0,3913,296,3959,274,1,1,0,0,0
1767815172624,-188,76,19,-19,0,0,-10,-18,4,6,0,0,0,0,3913,296,3959,274,1,1,0,0,0
1767815172731,-190,150,37,-37,0,0,8,2,4,2,0,0,0,0,3913,296,3959,274,1,1,0,0,0
1767815172832,-190,292,73,-73,0,0,-12,-14,2,2,0,0,0,0,3913,296,3957,274,1,1,0,0,0
1767815172927,-190,430,107,-107,0,0,6,2,6,4,0,0,0,0,3913,296,3959,274,1,1,0,0,0
1767815173027,-188,594,148,-148,0,0,-10,-14,4,0,0,0,0,0,3913,296,3959,274,1,1,0,0,0
1767815173129,-192,724,181,-181,0,0,10,6,0,4,0,0,0,0,3913,294,3959,274,1,1,0,0,0
1767815173232,-190,804,201,-201,0,0,0,-12,2,4,0,0,0,0,3913,294,3959,276,1,1,0,0,0
1767815173332,-190,854,213,-213,0,0,14,6,2,4,0,0,0,0,3913,294,3959,276,1,1,0,0,0
1767815173431,-144,886,221,-221,0,0,-8,-16,8,4,0,0,0,0,3916,294,3959,276,1,1,0,0,0
1767815173532,0,888,222,-222,0,0,14,4,2,6,0,0,0,0,3916,294,3959,276,1,1,0,0,0
1767815173634,0,734,183,-183,0,0,-8,-14,6,4,0,0,0,0,3916,294,3959,276,1,1,0,0,0
1767815173734,0,0,0,0,0,0,4,-10,4,4,0,0,0,0,3916,294,3957,276,1,1,0,0,0
1767815173835,0,0,0,0,0,0,-10,-18,20,0,0,0,0,0,3918,294,3957,276,1,1,0,0,0
1767815173938,0,0,0,0,0,0,8,0,2,4,0,0,0,0,3918,296,3957,274,1,1,0,0,0
1767815174037,0,0,0,0,0,0,-6,-18,2,0,0,0,0,0,3916,296,3957,274,1,1,0,0,0
1767815174142,0,0,0,0,0,0,6,2,6,0,0,0,0,0,3916,296,3957,276,1,1,0,0,0
1767815174240,0,0,0,0,0,0,-10,-20,2,4,0,0,0,0,3916,296,3957,276,1,1,0,0,0
1767815174343,0,0,0,0,0,0,8,2,4,6,0,0,0,0,3916,296,3957,276,1,1,0,0,0
1767815174443,0,0,0,0,0,0,-10,-20,4,4,0,0,0,0,3916,296,3957,276,1,1,0,0,0
1767815174543,0,0,0,0,0,0,8,0,4,2,0,0,0,0,3916,296,3959,276,1,1,0,0,0
1767815174644,0,0,0,0,0,0,-10,-20,4,4,0,0,0,0,3916,296,3959,274,1,1,0,0,0
1767815174747,0,0,0,0,0,0,8,2,2,4,0,0,0,0,3916,296,3959,274,1,1,0,0,0
1767815174846,0,0,0,0,0,0,8,2,0,2,0,0,0,0,3916,296,3959,274,1,1,0,0,0
1767815174947,-90,0,0,0,0,0,20,22,4,4,0,0,0,0,3916,296,3959,276,1,1,0,0,0
1767815175050,-130,0,0,0,0,0,18,26,20,-10,0,0,0,0,3916,298,3957,274,1,1,0,0,0
1767815175149,-110,0,0,0,0,0,8,4,2,4,0,0,0,0,3916,298,3957,274,1,1,0,0,0
1767815175251,0,0,0,0,0,0,18,20,0,-2,0,0,0,0,3916,298,3959,274,1,1,0,0,0
1767815175351,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3913,298,3959,274,1,1,0,0,0
1767815175453,0,0,0,0,0,0,18,26,2,6,0,0,0,0,3913,298,3959,276,1,1,0,0,0
1767815175555,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3913,298,3959,276,1,1,0,0,0
1767815175656,58,0,18,18,16,16,18,26,2,4,0,0,0,0,3913,298,3959,274,1,1,0,0,0
1767815175759,66,0,20,20,18,18,6,2,10,2,0,0,0,0,3913,298,3959,274,1,1,0,0,0
1767815175857,66,0,20,20,18,18,-6,-16,26,-10,0,0,0,0,3913,298,3959,274,1,1,0,0,0
1767815175961,96,0,29,29,28,28,-14,-16,4,4,0,0,0,0,3916,298,3959,274,1,1,0,0,0
1767815176063,140,0,41,41,42,42,6,2,4,4,0,0,0,0,3916,298,3959,276,1,1,0,0,0
1767815176164,152,0,44,44,46,46,8,4,4,4,0,0,0,0,3916,298,3959,274,1,1,0,0,0
1767815176261,190,0,53,53,60,60,-8,-20,6,4,0,0,0,0,3918,298,3959,274,1,1,0,0,0
1767815176362,216,0,59,59,69,69,-12,-14,6,6,0,0,0,0,3918,298,3959,274,1,1,0,0,0
1767815176463,222,0,60,60,72,72,8,2,22,0,0,0,0,0,3918,298,3959,274,1,1,0,0,0
1767815176565,0,0,0,0,0,0,8,2,4,4,0,6,5,0,3918,298,3959,274,1,1,0,0,0
1767815176672,0,0,0,0,0,0,8,2,10,-6,5,11,0,6,3918,296,3959,274,1,1,0,0,0
1767815176770,0,0,0,0,0,0,8,2,8,-2,0,11,10,6,3918,296,3959,274,1,1,0,0,0
1767815176868,0,0,0,0,0,0,-14,-14,4,4,0,0,0,0,3918,296,3959,274,1,1,0,0,0
1767815176968,-690,0,0,0,0,0,6,0,4,4,0,0,0,0,3921,296,3959,274,1,1,0,0,0
1767815177072,0,0,0,0,0,0,-12,-14,2,4,0,0,0,0,3921,296,3959,276,1,1,0,0,0
1767815177173,-430,0,0,0,0,0,8,2,4,4,0,0,0,0,3921,298,3959,276,1,1,0,0,0
1767815177275,-398,0,0,0,0,0,-6,-18,4,4,0,0,0,0,3921,298,3959,276,1,1,0,0,0
1767815177380,0,0,0,0,0,0,-14,-14,4,2,0,0,0,0,3924,298,3959,276,1,1,0,0,0
1767815177474,0,0,0,0,0,0,-8,-20,2,2,0,0,0,0,3921,298,3959,276,1,1,0,0,0
1767815177575,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3924,298,3959,276,1,1,0,0,0
1767815177676,0,0,0,0,0,0,-14,-16,20,-6,0,0,0,0,3924,298,3959,276,1,1,0,0,0
1767815177817,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3924,298,3959,276,1,1,0,0,0
1767815177879,0,0,0,0,0,0,8,2,4,2,0,0,0,0,3924,298,3959,276,1,1,0,0,0
1767815178025,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3924,298,3959,276,1,1,0,0,0
1767815178164,0,0,0,0,0,0,10,2,4,6,0,0,0,0,3924,298,3959,276,1,1,0,0,0
1767815178181,0,0,0,0,0,0,18,24,10,-4,0,0,0,0,3924,298,3959,276,1,1,0,0,0
1767815178301,-826,0,0,0,0,0,8,0,2,4,0,0,0,0,3924,298,3959,276,1,1,0,0,0
1767815178383,0,0,0,0,0,0,8,2,2,4,0,0,0,0,3926,298,3959,276,1,1,0,0,0
1767815178482,0,0,0,0,0,0,8,2,2,4,0,0,0,0,3924,298,3959,276,1,1,0,0,0
1767815178586,-734,0,0,0,0,0,-14,-16,4,4,0,0,0,0,3926,298,3959,276,1,1,0,0,0
1767815178685,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3926,298,3959,276,1,1,0,0,0
1767815178791,0,0,0,0,0,0,8,4,4,4,0,0,0,0,3926,298,3959,276,1,1,0,0,0
1767815178889,0,0,0,0,0,0,8,2,2,4,0,0,0,0,3926,298,3959,276,1,1,0,0,0
1767815178988,0,0,0,0,0,0,-14,-16,2,4,0,0,0,0,3929,298,3959,276,1,1,0,0,0
1767815179090,0,0,0,0,0,0,8,2,10,0,0,0,0,0,3929,298,3959,276,1,1,0,0,0
1767815179193,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3929,298,3959,276,1,1,0,0,0
1767815179292,0,0,0,0,0,0,8,4,4,4,0,0,0,0,3929,298,3959,276,1,1,0,0,0
1767815179392,0,0,0,0,0,0,6,2,4,4,0,0,0,0,3929,298,3959,276,1,1,0,0,0
1767815179495,0,0,0,0,0,0,-12,-16,4,4,0,0,0,0,3929,298,3959,276,1,1,0,0,0
1767815179594,0,0,0,0,0,0,8,4,4,4,0,0,0,0,3929,298,3959,276,1,1,0,0,0
1767815179698,0,0,0,0,0,0,6,2,4,2,0,0,0,0,3929,298,3959,276,1,1,0,0,0
1767815179800,0,0,0,0,0,0,8,2,4,2,0,0,0,0,3929,298,3959,276,1,1,0,0,0
1767815179905,-568,0,0,0,0,0,8,2,4,4,0,0,0,0,3931,298,3959,276,1,1,0,0,0
1767815179999,-826,0,0,0,0,0,8,2,6,4,0,0,0,0,3931,298,3959,276,1,1,0,0,0
1767815180103,0,0,0,0,0,0,8,2,18,0,0,0,0,0,3931,298,3957,276,1,1,0,0,0
1767815180201,-656,0,0,0,0,0,8,2,4,6,0,0,0,0,3931,298,3957,276,1,1,0,0,0
1767815180302,0,0,0,0,0,0,6,2,2,2,0,0,0,0,3931,298,3957,276,1,1,0,0,0
1767815180403,0,0,0,0,0,0,-10,-18,4,4,0,0,0,0,3934,298,3957,276,1,1,0,0,0
1767815180504,0,0,0,0,0,0,6,2,6,4,0,0,0,0,3934,298,3957,276,1,1,0,0,0
1767815180606,0,0,0,0,0,0,6,0,6,4,0,0,0,0,3934,298,3957,278,1,1,0,0,0
1767815180707,0,0,0,0,0,0,8,2,20,-10,0,0,0,0,3934,298,3957,278,1,1,0,0,0
1767815180811,0,0,0,0,0,0,-12,-14,2,2,0,0,0,0,3934,298,3957,278,1,1,0,0,0
1767815180908,0,0,0,0,0,0,-8,-18,14,2,0,0,0,0,3934,298,3957,278,1,1,0,0,0
1767815181009,0,0,0,0,0,0,-12,-16,4,4,0,0,0,0,3934,300,3957,278,1,1,0,0,0
1767815181109,0,0,0,0,0,0,-12,-14,6,4,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815181211,0,0,0,0,0,0,-4,-16,4,4,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815181313,0,0,0,0,0,0,8,4,4,4,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815181414,0,0,0,0,0,0,-8,-18,4,4,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815181516,0,0,0,0,0,0,-8,-18,6,4,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815181615,-1000,0,0,0,0,0,-4,-16,2,4,0,0,0,0,3936,300,3959,278,1,1,0,0,0
1767815181718,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3936,300,3959,278,1,1,0,0,0
1767815181817,0,0,0,0,0,0,-8,-20,4,4,0,0,0,0,3936,300,3959,278,1,1,0,0,0
1767815181918,-974,0,0,0,0,0,-8,-18,6,6,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815182025,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815182120,0,0,0,0,0,0,8,2,4,2,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815182223,0,0,0,0,0,0,18,24,4,4,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815182325,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815182425,0,0,0,0,0,0,-14,-16,2,4,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815182529,0,0,0,0,0,0,8,2,2,2,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815182626,0,0,0,0,0,0,-8,-18,4,4,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815182726,0,0,0,0,0,0,8,2,4,2,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815182829,0,0,0,0,0,0,8,2,2,0,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815182929,-468,0,0,0,0,0,8,2,4,4,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815183030,-1000,0,0,0,0,0,8,2,4,4,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815183136,0,0,0,0,0,0,8,2,0,-2,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815183232,-854,0,0,0,0,0,8,2,4,4,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815183333,-142,0,0,0,0,0,-14,-16,4,4,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815183436,0,0,0,0,0,0,-14,-16,2,2,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815183535,0,0,0,0,0,0,8,2,2,2,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815183636,0,0,0,0,0,0,8,4,4,4,0,0,0,0,3939,300,3957,278,1,1,0,0,0
1767815183737,0,0,0,0,0,0,-12,-16,4,4,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815183838,0,0,0,0,0,0,8,4,4,2,0,0,0,0,3936,300,3957,278,1,1,0,0,0
1767815183939,0,0,0,0,0,0,8,2,6,-2,0,0,0,0,3939,300,3957,278,1,1,0,0,0
1767815184040,0,0,0,0,0,0,-12,-18,6,4,0,0,0,0,3936,300,3959,278,1,1,0,0,0
1767815184142,0,0,0,0,0,0,-14,-18,4,6,0,0,0,0,3936,300,3959,278,1,1,0,0,0
1767815184243,0,0,0,0,0,0,8,2,16,-10,0,0,0,0,3936,300,3959,278,1,1,0,0,0
1767815184347,0,0,0,0,0,0,6,4,4,2,0,0,0,0,3936,300,3959,278,1,1,0,0,0
1767815184446,0,0,0,0,0,0,-12,-16,12,-6,0,0,0,0,3939,300,3959,278,1,1,0,0,0
1767815184546,0,0,0,0,0,0,-8,-18,4,4,0,0,0,0,3939,300,3959,278,1,1,0,0,0
1767815184647,0,0,0,0,0,0,6,2,0,2,0,0,0,0,3939,300,3959,278,1,1,0,0,0
1767815184747,0,0,0,0,0,0,-8,-18,2,4,0,0,0,0,3939,300,3959,278,1,1,0,0,0
1767815184849,0,0,0,0,0,0,8,2,4,2,0,0,0,0,3939,300,3959,278,1,1,0,0,0
1767815184952,0,0,0,0,0,0,8,2,12,-6,0,0,0,0,3939,300,3959,278,1,1,0,0,0
1767815185050,0,0,0,0,0,0,6,0,2,2,0,0,0,0,3939,300,3959,280,1,1,0,0,0
1767815185154,0,0,0,0,0,0,6,2,6,4,0,0,0,0,3939,300,3959,280,1,1,0,0,0
1767815185252,0,0,0,0,0,0,-14,-16,6,6,0,0,0,0,3939,300,3959,280,1,1,0,0,0
1767815185353,0,0,0,0,0,0,-14,-16,4,4,0,0,0,0,3939,300,3959,280,1,1,0,0,0
1767815185454,0,0,0,0,0,0,8,2,4,6,0,0,0,0,3939,300,3959,278,1,1,0,0,0
1767815185559,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3939,300,3959,278,1,1,0,0,0
1767815185658,0,0,0,0,0,0,8,2,12,-6,0,0,0,0,3941,302,3959,278,1,1,0,0,0
1767815185756,0,0,0,0,0,0,-12,-16,6,-2,0,0,0,0,3941,300,3959,280,1,1,0,0,0
1767815185889,0,-104,-26,26,0,0,-14,-16,2,-2,0,0,0,0,3941,302,3959,280,1,1,0,0,0
1767815186029,0,-278,-69,69,0,0,-4,-16,4,2,0,0,0,0,3941,300,3959,280,1,1,0,0,0
1767815186071,0,-414,-103,103,0,0,-12,-16,8,4,0,0,0,0,3941,302,3957,280,1,1,0,0,0
1767815186169,0,-518,-129,129,0,0,-6,-16,4,4,0,0,0,0,3941,302,3957,280,1,1,0,0,0
1767815186263,0,-594,-148,148,0,0,10,4,4,2,0,0,0,0,3941,302,3957,280,1,1,0,0,0
1767815186385,0,-592,-148,148,0,0,-4,-16,2,2,0,0,0,0,3941,300,3957,280,1,1,0,0,0
1767815186468,0,-520,-130,130,0,0,10,6,0,2,0,0,0,0,3941,300,3957,280,1,1,0,0,0
1767815186568,0,-252,-63,63,0,0,-12,-14,18,-10,0,0,0,0,3941,300,3957,280,1,1,0,0,0
1767815186668,0,0,0,0,0,0,8,2,4,4,0,0,0,0,3939,300,3957,280,1,1,0,0,0
1767815186767,0,0,0,0,0,0,-12,-16,4,4,0,0,0,0,3939,300,3957,280,1,1,0,0,0
1767815186868,0,0,0,0,0,0,-12,-18,4,2,0,0,0,0,3939,300,3959,280,1,1,0,0,0
1767815186971,0,-392,-98,98,0,0,8,2,4,2,0,0,0,0,3939,300,3959,280,1,1,0,0,0
1767815187076,0,-654,-163,163,0,0,8,4,2,2,0,0,0,0,3936,300,3959,280,1,1,0,0,0
1767815187172,0,-648,-162,162,0,0,8,4,-2,4,0,0,0,0,3936,300,3957,280,1,1,0,0,0
1767815187273,0,-308,-77,77,0,0,10,6,4,4,0,0,0,0,3936,300,3957,280,1,1,0,0,0
